# Time-averaged data for fix thermoAveOut
# TimeStep c_thermo_pe c_thermo_temp c_thermo_press
62700 -6505.17 300.447 -5.34867
62800 -6491.38 295 -12.9396
62900 -6497.55 304.716 79.4185
63000 -6511.91 288.257 -47.8369
63100 -6519.77 301.396 -32.7647
63200 -6492.17 299.684 -60.0018
63300 -6492.7 298.985 87.5114
63400 -6501.26 297.385 -3.75402
63500 -6504.77 299.319 24.2719
63600 -6506.98 294.152 -39.1061
63700 -6496.94 302.375 56.1762
63800 -6505.33 293.51 -26.624
63900 -6505.28 297.994 35.2008
64000 -6470.67 298.646 -44.5049
64100 -6464.74 300.028 12.4712
64200 -6481.62 297.573 16.4947
64300 -6473.42 295.769 -63.7242
64400 -6466.45 304.363 58.4912
64500 -6494.57 295.198 -29.4087
64600 -6522.46 294.151 109.27
64700 -6501.4 296.764 -149.014
64800 -6480.73 304.365 100.401
64900 -6499.2 297.846 25.836
65000 -6511.06 293.764 -7.52975
65100 -6500.25 299.467 -71.6729
65200 -6520.48 301.743 40.8505
65300 -6542.31 292.568 -3.3033
65400 -6525.99 295.54 24.443
65500 -6502.14 306.864 -80.5929
65600 -6515.38 293.281 100.924
65700 -6514.57 292.774 -36.6398
65800 -6486.23 303.645 -7.05781
65900 -6499.1 303.321 56.8889
66000 -6536.15 291.098 -56.1149
66100 -6528.46 293.686 18.416
66200 -6498.3 305.15 -67.261
66300 -6521.42 303.837 -29.7082
66400 -6531.9 282.583 155.815
66500 -6485.78 303.422 -37.9811
66600 -6464.78 309.303 -21.2072
66700 -6517.24 291.64 10.8666
66800 -6526.82 288.056 119.154
66900 -6477.57 304.897 -100.105
67000 -6470.31 302.859 41.0316
67100 -6520.95 297.582 -64.0773
67200 -6542.03 287.886 53.3045
67300 -6519.56 306.205 -63.5914
67400 -6512.25 296.833 141.48
67500 -6509.63 295.321 -65.0181
67600 -6490.53 298.386 -77.9132
67700 -6485.04 303.402 13.3423
67800 -6499.21 293.417 82.8582
67900 -6501.19 296.244 -58.6882
68000 -6481.96 302.48 31.8873
68100 -6484.35 297.229 -7.1787
68200 -6522.2 300.562 44.5992
68300 -6530.27 287.392 -43.2428
68400 -6487.57 303.456 -17.5094
68500 -6475.52 310.39 -77.8002
68600 -6540.51 286.337 170.866
68700 -6535.84 291.238 -122.57
68800 -6483.94 310.062 -3.37399
68900 -6498.38 294.228 36.7404
69000 -6519.89 295.38 89.4221
69100 -6499.86 298.315 -100.067
69200 -6483.88 301.905 79.5828
69300 -6501 296.216 -0.422463
69400 -6510.51 295.517 -31.2742
69500 -6493.39 299.993 14.2052
69600 -6494.88 301.07 -53.145
69700 -6500.5 294.104 151.563
69800 -6495.61 296.28 -152.379
69900 -6475.65 299.267 139.126
70000 -6480.19 306.326 -84.5342
70100 -6503.59 287.548 35.9598
70200 -6504.76 298.508 -56.9256
70300 -6485.18 300.887 40.2925
70400 -6496.74 302.44 -14.2536
70500 -6512.9 291.099 -53.4852
70600 -6495.94 298.152 98.9704
70700 -6482.73 302.856 -50.6164
70800 -6490.99 293.551 -4.4456
70900 -6476.32 299.544 33.1627
71000 -6477.78 302.038 16.4365
71100 -6488.72 291.73 -3.35285
71200 -6470.89 299.903 -90.7266
71300 -6462.95 300.074 102.629
71400 -6486.92 296.99 -98.7996
71500 -6489.28 297.015 153.593
71600 -6470.49 297.495 -157.799
71700 -6488.44 301.665 23.497
71800 -6504.95 295.679 51.7872
71900 -6503.09 297.427 81.6183
72000 -6498.17 295.086 -109.413
72100 -6478.74 299.56 91.9465
72200 -6476.1 307.416 -45.3203
72300 -6518.54 292.052 0.00528376
72400 -6525.06 291.152 6.86548
72500 -6496.29 305.387 81.0577
72600 -6505.75 299.867 -111.868
72700 -6528.39 288.06 35.6356
72800 -6516.91 302.376 -1.23477
72900 -6488.66 303.108 -8.26073
73000 -6511.03 296.947 67.4238
73100 -6536.65 291.913 -58.2897
73200 -6514.46 300.498 69.2463
73300 -6492.06 301.854 20.0603
73400 -6505.29 295.825 -85.372
73500 -6497.17 294.606 23.8614
73600 -6487.5 306.968 -2.28178
73700 -6503.49 289.741 -49.5678
73800 -6503.55 298.14 -15.4473
73900 -6501.65 304.46 98.8844
74000 -6524.26 288.637 -30.0307
74100 -6513.15 300.564 -65.162
74200 -6482.51 302.385 135.368
74300 -6496.06 297.053 -35.7163
74400 -6497.43 296.153 -45.6744
74500 -6497.67 295.639 97.399
74600 -6489.35 301.351 -102.383
74700 -6471.96 299.137 55.5264
74800 -6487.04 300.481 -29.3691
74900 -6514.65 292.81 -29.2409
75000 -6495.48 295.088 57.9354
75100 -6481.96 313.169 -19.1199
75200 -6533.07 284.484 23.1336
75300 -6540.45 293.674 -46.955
75400 -6490.8 308.239 46.6731
75500 -6503.04 301.001 23.0836
75600 -6548.36 288.925 33.1048
75700 -6537.21 293.163 -142.985
