# Time-averaged data for fix thermoAveOut
# TimeStep c_thermo_pe c_thermo_temp c_thermo_press
24300 -13256.3 298.678 -51.9909
24400 -13220.2 299.95 -11.2286
24500 -13227.4 300.872 -19.8475
24600 -13256.8 293.351 -10.042
24700 -13261.9 295.512 8.48366
24800 -13238.1 302.838 56.6298
24900 -13265.6 296.803 24.5309
25000 -13304.1 298.508 -46.0679
25100 -13288.8 295.375 31.3174
25200 -13276.5 301.831 -4.16518
25300 -13273.8 292.893 45.7246
25400 -13263.9 302.238 -33.2284
25500 -13268 296.432 -4.01289
25600 -13267.4 295.987 -53.4536
25700 -13253.8 302.659 8.96537
25800 -13262.9 296.396 49.0294
25900 -13284.7 297.994 28.1171
26000 -13270.8 296.016 3.76294
26100 -13246.5 301.152 -27.8867
26200 -13252.1 299.39 -40.235
26300 -13264.7 292.959 28.2901
26400 -13257.4 300.238 24.3151
26500 -13241.6 298.508 0.861085
26600 -13234.4 297.301 -24.6919
26700 -13265.8 301.11 14.1163
26800 -13303.1 292.996 -26.1142
26900 -13275.2 293.872 19.2696
27000 -13225.8 307.229 -7.30284
27100 -13259.3 299.371 9.38497
27200 -13296.1 286.098 -1.22368
27300 -13240.8 304.105 13.3177
27400 -13209.8 302.284 3.32017
27500 -13234.4 294.274 -9.53807
27600 -13244.5 300.199 37.5125
27700 -13253.2 297.143 -10.5767
27800 -13262.6 298.476 0.490134
27900 -13281.1 298.3 -46.6003
28000 -13273.8 294.838 27.1572
28100 -13267.6 301.441 -37.6606
28200 -13282.7 297.125 62.0044
28300 -13299 295.116 3.89267
28400 -13267.6 297.678 23.635
28500 -13247.1 305.644 -3.25369
28600 -13273.6 291.566 -23.0113
28700 -13267.4 296.205 22.21
28800 -13243.2 304.577 -5.86045
28900 -13268.4 294.592 -14.7634
29000 -13255.7 293.285 -19.4913
29100 -13220.8 303.678 11.0856
29200 -13231.3 300.457 18.5741
29300 -13282.8 294.862 14.4546
29400 -13271.9 289.751 -9.22318
29500 -13214.4 308.045 20.0734
29600 -13239 301.033 -26.4779
29700 -13283.3 289.445 22.0234
29800 -13245.2 298.376 -27.8131
29900 -13223.1 305.289 12.831
30000 -13245.5 292.027 0.741756
30100 -13231.5 295.575 -8.73878
30200 -13199.9 304.099 -4.24821
30300 -13228.3 296.494 -22.8181
30400 -13233.2 294.77 -2.03697
30500 -13228.6 304.977 24.7033
30600 -13241.8 292.425 53.5475
30700 -13240.7 296.602 36.8407
30800 -13235.4 302.562 -65.1127
30900 -13237.6 293.695 -46.0628
31000 -13242.3 300.148 -11.5345
31100 -13229.4 297.116 54.5968
31200 -13249.7 303.651 8.68622
31300 -13266.3 286.912 -14.51
31400 -13234.1 305.995 43.4297
31500 -13226.9 298.525 9.49068
31600 -13266.3 296.033 0.651903
31700 -13249.7 294.849 -18.6995
