# Time-averaged data for fix thermoAveOut
# TimeStep c_thermo_pe c_thermo_temp c_thermo_press
47500 -6484.57 332.014 -5667.97
47600 -6487.97 334.189 -4045.64
47700 -6484.88 332.217 -2900.26
47800 -6481.7 330.197 -4377.55
47900 -6492.6 337.141 -4353.26
48000 -6486.17 333.049 -4044
48100 -6480.89 329.635 -3023.11
48200 -6487.66 333.981 -3363.43
48300 -6492.58 337.135 -3472.2
48400 -6490.4 335.748 -815.173
48500 -6487.65 333.983 -991.225
48600 -6481.88 330.292 -2479.64
48700 -6492.56 337.119 -2375.5
48800 -6482.49 330.663 -2208.49
48900 -6498.45 340.846 -1228.75
49000 -6503.75 344.272 -1367.22
49100 -6503.09 343.835 -2949.07
49200 -6489.54 335.176 -3617.53
49300 -6493.64 337.818 -2260.35
49400 -6494.65 338.449 -2274.63
49500 -6493.44 337.671 -2945.61
49600 -6498.49 340.894 -2390.86
49700 -6495.95 339.251 -2479.03
49800 -6484.66 332.014 -4180.49
49900 -6501.96 343.092 -2383.36
50000 -6492.23 336.894 -2479.32
50100 -6489.45 335.134 -4928.52
50200 -6491.92 336.73 -4401.73
50300 -6483.42 331.282 -4231.9
50400 -6479.39 328.709 -5269.75
50500 -6475.31 326.091 -7088.76
50600 -6489.29 335.037 -4510.46
50700 -6481.57 330.085 -3263.88
50800 -6488.03 334.217 -3770.36
50900 -6496.81 339.832 -3865.39
51000 -6482.7 330.811 -4758.24
51100 -6480.25 329.268 -5217.23
51200 -6477.31 327.368 -6439.17
51300 -6480.54 329.428 -3144.58
51400 -6490.37 335.698 -1351.59
51500 -6487.44 333.843 -2151.73
51600 -6489.21 334.985 -2473.9
51700 -6485.41 332.531 -1772.76
51800 -6488.41 334.446 -3433.18
51900 -6482.64 330.752 -5257.2
52000 -6491.11 336.147 -4733.43
52100 -6491.16 336.192 -4307.7
52200 -6495.06 338.715 -4287.94
52300 -6496.18 339.406 -3179.41
52400 -6506.11 345.786 618.017
52500 -6503.24 343.935 213.818
52600 -6491.38 336.333 -2751.4
52700 -6492.2 336.871 -4087
52800 -6491.27 336.269 -2087.73
52900 -6505.8 345.558 -2364.55
53000 -6496.63 339.686 -3572.07
53100 -6499.41 341.462 -3404.95
53200 -6495.59 339.043 -3105.8
53300 -6481.4 329.948 -3598.29
53400 -6483.7 331.442 -3374.23
53500 -6500.7 342.312 -2365.24
53600 -6491.85 336.648 -3481.22
53700 -6503.89 344.332 -3894.27
53800 -6491.16 336.204 -4025.95
53900 -6491.46 336.386 -5320.69
54000 -6492.11 336.837 -2597.71
54100 -6496.32 339.511 -1080.27
54200 -6495.99 339.291 -3631.45
54300 -6493.83 337.937 -4533.19
54400 -6496.81 339.822 -2952.63
54500 -6499.55 341.533 -3362.07
54600 -6493.73 337.846 -5169.3
54700 -6500.34 342.089 -3449.84
54800 -6496.74 339.801 -841.229
54900 -6488.37 334.459 -3876.53
55000 -6492.29 336.945 -5352.7
55100 -6484.81 332.144 -3276.54
55200 -6482.65 330.778 -4068.08
55300 -6484.4 331.873 -6148.15
55400 -6494.34 338.24 -3520.98
55500 -6494.38 338.26 654.831
55600 -6487.34 333.755 -704.511
55700 -6494.23 338.158 -2644.58
55800 -6478.51 328.137 -1735.49
55900 -6486.1 333.01 -753.931
56000 -6479.33 328.667 -2475.48
56100 -6486.89 333.508 -3297.51
56200 -6486.64 333.334 -3100.59
56300 -6496.52 339.624 -2928.14
56400 -6490.7 335.891 -2139.58
56500 -6496.29 339.488 -100.343
56600 -6498.2 340.743 -1019.86
56700 -6502.2 343.28 -2322.53
56800 -6489.6 335.211 -2043.73
56900 -6483.51 331.295 -3523.94
57000 -6493.65 337.793 -5437.89
57100 -6488.42 334.436 -5508.52
57200 -6495.68 339.079 -4901.09
57300 -6504.76 344.91 -4164.3
57400 -6500.83 342.382 -2103.96
57500 -6495.35 338.866 -1039.98
57600 -6509.18 347.711 -3625.24
57700 -6496.97 339.886 -4624.06
57800 -6500.51 342.168 -3018.42
57900 -6497.25 340.078 -3258.6
58000 -6497.62 340.304 -2240.67
58100 -6504.12 344.469 -1048.66
58200 -6505.56 345.374 -2939.43
58300 -6485.96 332.854 -5160.82
58400 -6492.96 337.316 -5113.97
58500 -6491.32 336.274 -3664.16
58600 -6503.67 344.187 -3629.96
58700 -6511.91 349.437 -3306.64
58800 -6495.16 338.703 -2958.32
58900 -6492.19 336.81 -3835.6
59000 -6493.99 337.979 -3399.42
59100 -6505.25 345.173 -2058.21
59200 -6497.56 340.283 -2238.63
59300 -6501.34 342.693 -1993.09
59400 -6493.08 337.402 -2966.98
59500 -6493.52 337.647 -4097.29
59600 -6505.91 345.584 -3303.04
59700 -6502.43 343.364 -4472.16
59800 -6494.2 338.085 -4350.9
59900 -6500.02 341.815 -2968.1
60000 -6505.94 345.569 -2017.45
60100 -6501.04 342.444 -1648.95
60200 -6490.42 335.678 -1732.03
60300 -6496.29 339.464 -1534.55
60400 -6497.62 340.335 -2320.59
60500 -6499.2 341.34 -1603.94
60600 -6491.03 336.118 -2337.9
60700 -6501.94 343.052 -1972.6
60800 -6496.42 339.504 -560.453
60900 -6492.02 336.704 -2912.29
61000 -6495.39 338.857 -3587.92
61100 -6504.73 344.858 -2400.49
61200 -6496.31 339.452 -2370.68
61300 -6504.76 344.836 -2966.94
61400 -6510.35 348.431 -1534.85
61500 -6500.21 341.947 -756.312
61600 -6503.02 343.748 -3021.44
61700 -6500.32 342.015 -3109.97
61800 -6505.75 345.533 -1666.79
61900 -6487.15 333.617 -1293.73
62000 -6489.58 335.19 -1944.37
62100 -6505.6 345.428 -974.118
62200 -6494.72 338.474 -2049.21
62300 -6486.4 333.151 -5355.46
62400 -6487.38 333.774 -4896.92
62500 -6504.54 344.744 -2380.87
62600 -6508.14 347.047 -3578.61
62700 -6497.97 340.556 -5013.97
62800 -6492.79 337.231 -5191.21
62900 -6492.53 337.07 -4383.02
63000 -6499.7 341.667 -2542.41
63100 -6483.46 331.27 -2272.14
63200 -6484.37 331.862 -3548.66
63300 -6494.2 338.123 -1261.86
63400 -6486.3 333.073 -1737.48
63500 -6490.2 335.569 -4181.16
63600 -6484.64 332.018 -2697.26
63700 -6496.58 339.662 681.262
63800 -6502.94 343.705 813.621
63900 -6500.78 342.311 -1264.61
64000 -6491.88 336.611 -812.871
64100 -6505.14 345.136 -1562.08
64200 -6499.23 341.38 -1501.07
64300 -6497.81 340.441 -1636.69
64400 -6505.63 345.48 -2053.59
64500 -6499.35 341.433 -681.39
64600 -6494.85 338.549 -1012.57
64700 -6502.68 343.531 -2122.36
64800 -6501.66 342.877 -4183.53
64900 -6520.21 354.747 -1547.24
65000 -6502.28 343.274 -330.332
65100 -6498.39 340.805 -4702.24
65200 -6503.6 344.142 -5183.59
65300 -6495.7 339.09 -2124.34
65400 -6492.11 336.78 -3463.4
65500 -6488.37 334.401 -6925.27
65600 -6490.93 336.059 -4612.95
65700 -6507.49 346.621 -2454.98
65800 -6491.41 336.312 -4288.65
65900 -6491.94 336.638 -4381.29
66000 -6494.63 338.37 -3193.55
